sk_Vitima,Id_vitima,Relacaovitimasuspeito,Sexodavitima,Orientacaosexualdavitima,Faixaetariadavitima,Deficienciadavitima,Doencararadavitima,UFdavitima,Profissaodavitima,Graudeinstrucaodavitima,RacaCordavitima,Etniadavitima,Faixaderendadavitima,Pais_da_Vitima
1cdee089-9db6-4b77-a408-6db1b9c0ab56,5e52a9fc-a82b-4687-a5b3-cb253eb637b5,FILHO(A),FEMININO,NÃO INFORMADO,80 a 89 ANOS,NÃO INFORMADO,NÃO POSSUI DOENÇA RARA,AC,NÃO INFORMADO,FUNDAMENTAL INCOMPLETO,PARDA,NÃO INFORMADO,MAIS DE 1 A 2 SALÁRIOS MÍNIMOS,BRASIL
5269b18f-3d08-414a-a1aa-35d5ec147801,f10984d9-e154-4bb6-8bde-bdf246d9b2a2,FILHO(A),FEMININO,NÃO INFORMADO,80 a 89 ANOS,NÃO INFORMADO,NÃO POSSUI DOENÇA RARA,AC,NÃO INFORMADO,NÃO INFORMADO,PARDA,NÃO INFORMADO,NÃO INFORMADO,BRASIL
040f79e9-b978-4dbf-8465-21ca12ef2f9a,2516454e-cce5-4da0-b592-50dd5784ec71,FILHO(A),FEMININO,NÃO INFORMADO,80 a 89 ANOS,NÃO TEM DEFICIÊNCIA,"POSSUI DOENÇA RARA, MAS NÃO SABE QUAL",AC,NÃO INFORMADO,FUNDAMENTAL INCOMPLETO,PARDA,NÃO INFORMADO,NÃO INFORMADO,BRASIL
f081eb60-21dd-408c-9a6a-3d80c10fd97b,b1de8718-856b-4024-bb25-25fa6ece6bdd,FILHO(A),FEMININO,NÃO INFORMADO,80 a 89 ANOS,NÃO INFORMADO,NÃO POSSUI DOENÇA RARA,AC,NÃO INFORMADO,FUNDAMENTAL INCOMPLETO,PARDA,NÃO INFORMADO,MAIS DE 1 A 2 SALÁRIOS MÍNIMOS,BRASIL
fd99f465-bc91-45a4-b1ca-93778db67b01,993297d3-d031-4531-a370-99038ff61326,NETO(A),FEMININO,NÃO INFORMADO,80 a 89 ANOS,NÃO INFORMADO,NÃO POSSUI DOENÇA RARA,AC,NÃO INFORMADO,ENSINO MÉDIO COMPLETO,BRANCA,DEMAIS COMUNIDADES TRADICIONAIS,MAIS DE 1 A 2 SALÁRIOS MÍNIMOS,BRASIL
ce73e24c-4f0b-44c6-89b7-b8c4e8999fa5,bc8e57e2-3554-43c7-854e-5a9976078570,FILHO(A),FEMININO,NÃO INFORMADO,80 a 89 ANOS,NÃO TEM DEFICIÊNCIA,NÃO POSSUI DOENÇA RARA,AC,NÃO INFORMADO,FUNDAMENTAL INCOMPLETO,BRANCA,NÃO INFORMADO,NÃO INFORMADO,BRASIL
19efaf7c-b251-4e04-bc41-b4399a38f503,c20f228c-2052-4a3f-a0c9-14847af8f14e,FILHO(A),FEMININO,NÃO INFORMADO,80 a 89 ANOS,NÃO INFORMADO,NÃO POSSUI DOENÇA RARA,AC,NÃO INFORMADO,NÃO INFORMADO,PARDA,NÃO INFORMADO,NÃO INFORMADO,BRASIL
91f20e63-3640-463d-b1f1-79badcbaadf4,bbece2a0-73cd-4a5c-8ed2-a42c828d8660,FILHO(A),FEMININO,NÃO INFORMADO,80 a 89 ANOS,NÃO INFORMADO,NÃO POSSUI DOENÇA RARA,AC,NÃO INFORMADO,ANALFABETO(A),PRETA,NÃO INFORMADO,NÃO INFORMADO,BRASIL
7b0767f7-9bfa-4e5f-890a-869d1c2d6a1a,03ccb9bb-592f-4d80-bc71-e03ad7961691,FILHO(A),FEMININO,NÃO INFORMADO,80 a 89 ANOS,NÃO INFORMADO,NÃO POSSUI DOENÇA RARA,AC,NÃO INFORMADO,NÃO INFORMADO,BRANCA,NÃO INFORMADO,NÃO INFORMADO,BRASIL
2f345a5f-9ade-4978-ab0d-d487382b16e0,7804468f-8ae0-488c-b122-09045d9b43c9,FILHO(A),FEMININO,NÃO INFORMADO,80 a 89 ANOS,NÃO INFORMADO,NÃO POSSUI DOENÇA RARA,AC,NÃO INFORMADO,NÃO INFORMADO,BRANCA,NÃO INFORMADO,NÃO INFORMADO,BRASIL
3c194e77-fdc0-42d5-9122-578448b3c500,9b8c9b27-32e6-4b00-ad5d-10c00e14443b,DESCONHECIDO(A),FEMININO,NÃO INFORMADO,80 a 89 ANOS,NÃO TEM DEFICIÊNCIA,NÃO POSSUI DOENÇA RARA,AC,PRODUTOR AGRÍCOLA POLIVALENTE,ANALFABETO(A),PARDA,NÃO INFORMADO,ATÉ 1 SALÁRIO MÍNIMO,BRASIL
d912e72b-19f9-4241-bc18-f2f893305169,177a26a7-4201-4da3-9252-94354dc24f13,FAMILIARES,FEMININO,NÃO INFORMADO,80 a 89 ANOS,NÃO TEM DEFICIÊNCIA,NÃO POSSUI DOENÇA RARA,AC,NÃO INFORMADO,NÃO INFORMADO,PARDA,NÃO INFORMADO,ATÉ 1 SALÁRIO MÍNIMO,BRASIL
a6674e46-b453-4010-8b1e-42dfa990c876,5c404de0-5b39-44fd-9044-46474fc4c09c,FILHO(A),FEMININO,NÃO INFORMADO,80 a 89 ANOS,NÃO INFORMADO,NÃO POSSUI DOENÇA RARA,AC,NÃO INFORMADO,FUNDAMENTAL INCOMPLETO,BRANCA,NÃO INFORMADO,NÃO INFORMADO,BRASIL
e45ac746-540b-49de-bbb9-50f170ae4a8e,607fda94-64d5-4884-84a9-23c26d001bc7,FILHO(A),FEMININO,NÃO INFORMADO,80 a 89 ANOS,NÃO INFORMADO,NÃO POSSUI DOENÇA RARA,AC,NÃO INFORMADO,NÃO INFORMADO,PRETA,NÃO INFORMADO,NÃO INFORMADO,BRASIL
95880e53-44a3-4c65-9bb9-cd5d2984c597,614cb819-fd44-4a94-9192-15282dee5b0f,FILHO(A),FEMININO,NÃO INFORMADO,80 a 89 ANOS,NÃO INFORMADO,NÃO POSSUI DOENÇA RARA,AC,NÃO INFORMADO,NÃO INFORMADO,PARDA,NÃO INFORMADO,NÃO INFORMADO,BRASIL
ef9ed128-b4b4-472b-a28e-20599b351d24,4530a5c5-7340-4fb8-a8b9-fa81265f9fbd,FILHO(A),MASCULINO,NÃO INFORMADO,80 a 89 ANOS,NÃO INFORMADO,NÃO POSSUI DOENÇA RARA,AC,NÃO INFORMADO,ANALFABETO(A),BRANCA,NÃO INFORMADO,MAIS DE 1 A 2 SALÁRIOS MÍNIMOS,BRASIL
daf7b84c-29b8-4942-b189-bd0d4bd8934b,8b7215e2-8da3-4756-a99e-d2f8b1e8b0b4,FILHO(A),FEMININO,NÃO INFORMADO,80 a 89 ANOS,NÃO INFORMADO,NÃO POSSUI DOENÇA RARA,AC,NÃO INFORMADO,ANALFABETO(A),BRANCA,NÃO INFORMADO,NÃO INFORMADO,BRASIL
7554ed29-6e03-4187-abbb-31ab095bb684,a3d3ce90-307e-493e-98ae-10f89fccb875,FILHO(A),FEMININO,NÃO INFORMADO,80 a 89 ANOS,NÃO INFORMADO,NÃO POSSUI DOENÇA RARA,AC,NÃO INFORMADO,ANALFABETO(A),PRETA,NÃO INFORMADO,MAIS DE 2 A 5 SALÁRIOS MÍNIMOS,BRASIL
cb949b68-685d-4486-847b-f98c742e5c35,01ca453f-c877-4736-ab4e-32ae29f69a48,OUTROS,FEMININO,NÃO INFORMADO,80 a 89 ANOS,NÃO TEM DEFICIÊNCIA,NÃO POSSUI DOENÇA RARA,AC,NÃO INFORMADO,NÃO INFORMADO,BRANCA,NÃO INFORMADO,NÃO INFORMADO,BRASIL
1cf36a0b-cb50-45c3-afd7-2808999cff27,a97e95b7-8883-4841-93ad-8d60cd72c440,FAMILIARES,MASCULINO,NÃO INFORMADO,80 a 89 ANOS,NÃO INFORMADO,NÃO POSSUI DOENÇA RARA,AC,NÃO INFORMADO,SUPERIOR COMPLETO,PARDA,NÃO INFORMADO,NÃO INFORMADO,BRASIL
8573c233-c2bd-47c8-9865-5ae4bc3db514,8d61687c-ecf3-4f59-8b90-2a34b3599f8f,FILHO(A),MASCULINO,NÃO INFORMADO,80 a 89 ANOS,NÃO INFORMADO,NÃO POSSUI DOENÇA RARA,AC,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,BRASIL
224f1428-0daa-42cd-ae75-b4bc617b72e5,32253c79-59a3-48c2-84cd-a3c9173f9a9a,OUTROS FAMILIARES,FEMININO,NÃO INFORMADO,80 a 89 ANOS,NÃO TEM DEFICIÊNCIA,NÃO POSSUI DOENÇA RARA,AC,NÃO INFORMADO,NÃO INFORMADO,PARDA,NÃO INFORMADO,NÃO INFORMADO,BRASIL
bda7e038-069f-479e-9ecb-8655297f153e,0036767d-dc99-4d72-8bc6-574fa6295100,SOBRINHO(A),MASCULINO,NÃO INFORMADO,90 a 99 ANOS,NÃO TEM DEFICIÊNCIA,NÃO POSSUI DOENÇA RARA,AC,NÃO INFORMADO,FUNDAMENTAL INCOMPLETO,PARDA,NÃO INFORMADO,ATÉ 1 SALÁRIO MÍNIMO,BRASIL
2a7af8cc-48a0-43de-a506-b3e6a08b86ee,67b71cd8-bdea-46a8-b723-c4d85c3ff754,FILHO(A),MASCULINO,NÃO INFORMADO,90 a 99 ANOS,NÃO INFORMADO,NÃO POSSUI DOENÇA RARA,AC,NÃO INFORMADO,NÃO INFORMADO,PARDA,NÃO INFORMADO,NÃO INFORMADO,BRASIL
aceea5dd-0efd-43a6-83db-4183b72e3c1b,4105b962-a640-4b37-93cf-225be22eee45,FILHO(A),FEMININO,NÃO INFORMADO,90 a 99 ANOS,NÃO INFORMADO,NÃO POSSUI DOENÇA RARA,AC,NÃO INFORMADO,NÃO INFORMADO,BRANCA,NÃO INFORMADO,NÃO INFORMADO,BRASIL
cf4d5344-4bf4-4772-ba98-5b4198a103d9,428abe43-c8ca-4095-9f19-cdfa237fb982,FILHO(A),MASCULINO,NÃO INFORMADO,90 a 99 ANOS,NÃO INFORMADO,NÃO POSSUI DOENÇA RARA,AC,NÃO SABE INFORMAR,NÃO INFORMADO,BRANCA,NÃO INFORMADO,NÃO INFORMADO,BRASIL
10b282a7-7383-4a70-a174-10ecf672e972,19ce1d6d-afff-4096-9606-895301f2f9c9,NETO(A),MASCULINO,NÃO INFORMADO,90 a 99 ANOS,NÃO TEM DEFICIÊNCIA,NÃO POSSUI DOENÇA RARA,AC,NÃO INFORMADO,ENSINO MÉDIO COMPLETO,BRANCA,NÃO INFORMADO,NÃO INFORMADO,BRASIL
c930d616-10c1-497a-ae1a-a1770339a1ae,f686cc94-64b0-45be-b98e-55ee63efe9a6,NETO(A),MASCULINO,NÃO INFORMADO,90 a 99 ANOS,NÃO INFORMADO,POSSUI OUTRA DOENÇA RARA NÃO LISTADA,AC,NÃO INFORMADO,FUNDAMENTAL INCOMPLETO,BRANCA,NÃO INFORMADO,MAIS DE 2 A 5 SALÁRIOS MÍNIMOS,BRASIL
0fe64529-6d90-4026-ba3e-4aff1c9c111b,e5bc8260-0049-4fcd-a135-e5e62d53892b,NETO(A),FEMININO,NÃO INFORMADO,90 a 99 ANOS,NÃO INFORMADO,NÃO POSSUI DOENÇA RARA,AC,NÃO INFORMADO,NÃO INFORMADO,PARDA,NÃO INFORMADO,NÃO INFORMADO,BRASIL
0eb4856f-8b35-4b33-ba53-ea95b7366698,057a7799-d622-4174-8ea8-a99102db587d,FILHO(A),FEMININO,NÃO INFORMADO,90 a 99 ANOS,NÃO INFORMADO,NÃO POSSUI DOENÇA RARA,AC,NÃO INFORMADO,NÃO INFORMADO,PRETA,NÃO INFORMADO,NÃO INFORMADO,BRASIL
816bdd42-dbad-4ffd-8103-59e1997c5e87,a6386e46-8c82-479d-99d2-4e8e7292135c,NETO(A),FEMININO,NÃO INFORMADO,90 a 99 ANOS,NÃO INFORMADO,NÃO POSSUI DOENÇA RARA,AC,NÃO INFORMADO,NÃO INFORMADO,PARDA,NÃO INFORMADO,NÃO INFORMADO,BRASIL
07899931-031e-4005-aff4-a359f7641f49,f78bf010-2fb2-4d97-9cce-a185f30813b8,FILHO(A),FEMININO,NÃO INFORMADO,90 a 99 ANOS,NÃO INFORMADO,NÃO POSSUI DOENÇA RARA,AC,NÃO INFORMADO,NÃO INFORMADO,BRANCA,NÃO INFORMADO,NÃO INFORMADO,BRASIL
47c3aa3c-9be5-4fa5-ab77-cfb9cbddae7b,482df1f1-20e4-47b2-82c1-f1a4f9e5a0d7,NETO(A),MASCULINO,NÃO INFORMADO,90 a 99 ANOS,VISUAL,NÃO POSSUI DOENÇA RARA,AC,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,BRASIL
c7434a3a-4917-4af0-9997-a672a64a4680,0374d88a-d420-4ecf-b9da-a53584351c40,NÃO INFORMADO,FEMININO,NÃO INFORMADO,NÃO INFORMADO,NÃO TEM DEFICIÊNCIA,NÃO POSSUI DOENÇA RARA,AC,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,BRASIL
e0e36c38-abc1-49e3-bb6e-bf9b3eaefed9,57ba2991-c098-44f1-b62e-7428667b166a,OUTROS,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO POSSUI DOENÇA RARA,AC,NÃO INFORMADO,NÃO INFORMADO,PARDA,NÃO INFORMADO,NÃO INFORMADO,BRASIL
8c145ec0-a0f6-4b0d-bf56-c30fce6ce6b8,ad8888a7-9f85-4f26-af5e-bc00d70d73ff,PAI/MÃE,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,AC,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,BRASIL
e0510c1c-5707-4593-8529-d9f62929c4a3,1da31207-5c1e-4b48-8a60-c3689fe24035,OUTROS,MASCULINO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO POSSUI DOENÇA RARA,AC,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,BRASIL
7fdf57b3-ea5b-4230-8275-ea7cdbc081a3,e34b69c0-3b0e-4592-9218-cf6a9a5e0744,NÃO INFORMADO,FEMININO,NÃO INFORMADO,NÃO INFORMADO,NÃO TEM DEFICIÊNCIA,NÃO POSSUI DOENÇA RARA,AC,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,BRASIL
057eac81-50c3-4f1b-9250-1ed8869759b1,0eab0955-7b9b-4a64-9486-1f4f836dbfd6,PRESTADOR(A) DE SERVIÇO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,AC,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,BRASIL
5654bfdb-c522-4bf5-98f6-10479480f7c0,5735828e-31d6-4904-a221-86a0cf7b88b6,NÃO INFORMADO,MASCULINO,NÃO INFORMADO,NÃO INFORMADO,NÃO TEM DEFICIÊNCIA,NÃO POSSUI DOENÇA RARA,AC,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,BRASIL
f0d19322-c3b8-44b3-b6c5-4a05c9cc37bb,f9dff0c7-2a01-409a-a8ed-45937dad39dc,EMPREGADOR/PATRÃO(HIERARQUICAMENTE SUPERIOR),NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,AC,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,CIGANA,NÃO INFORMADO,BRASIL
77fa0427-014c-4922-86bb-f29ea7f75277,dd60fe86-bcc0-4fa8-aff9-c3973664d970,DIRETOR(A) DE ESCOLA,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,AC,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,BRASIL
14d472a1-7578-4381-a3de-8143efd1c040,f17fecc3-b6bd-4e51-8b5f-5d3731ed6e58,PAI/MÃE,FEMININO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO POSSUI DOENÇA RARA,AC,NÃO INFORMADO,NÃO INFORMADO,BRANCA,NÃO INFORMADO,NÃO INFORMADO,BRASIL
7eba748e-d483-401d-8cf2-9315f60941c7,addea89a-1207-4047-861b-ad195940be98,OUTROS,MASCULINO,NÃO INFORMADO,NÃO INFORMADO,NÃO TEM DEFICIÊNCIA,NÃO POSSUI DOENÇA RARA,AC,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,BRASIL
76a47fff-3e6a-4405-9772-a02f52c40664,0f7dd1b6-e191-412b-9bc5-8c2e39acb16b,DIRETOR/GESTOR DE INSTITUIÇÃO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO TEM DEFICIÊNCIA,NÃO POSSUI DOENÇA RARA,AC,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,BRASIL
ed0ca7bb-6a22-4a22-80a3-16a8a413de0d,28799eff-e07d-42c1-8f75-848ce3c7ff9d,OUTROS,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,AC,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,BRASIL
23d6b83b-c4db-44d4-994f-1c2d9be3bf52,3eec9cac-0537-415a-807e-fd9e481ff140,PAI/MÃE,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO POSSUI DOENÇA RARA,AC,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,BRASIL
5bea494a-bca3-44ea-a3fe-be0d920a59ca,78eb1eb5-ab98-4af1-a5d4-59bac2e05bd2,IRMÃO(Ã),NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,AC,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,BRASIL
4b90ceb0-5d17-4047-a167-fce4e414f634,6a41dd90-dfb4-4a0f-9bf5-baf92236b5ce,PAI/MÃE,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,AC,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,BRASIL
60c48696-c321-4d95-9fa1-73a791be6f3a,60961ec6-3e14-44e1-93f9-d1b45214c3a6,PAI/MÃE,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,AC,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,BRASIL
dd397765-30a2-4e80-b340-54272d746202,82fec2bf-1bc3-4575-945a-514f4abb9025,PAI/MÃE,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO POSSUI DOENÇA RARA,AC,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,BRASIL
71993e1f-ff5e-416d-b6f3-853e9594edd6,8c4ef5ce-7f72-4f6b-8a6e-03c06d45d6b2,OUTROS,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,AC,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,BRASIL
a3912e42-431f-4e67-b148-36a6e42b3f33,ec194ad3-f030-4750-9ec7-30c1ae1c22d0,NÃO INFORMADO,FEMININO,NÃO INFORMADO,NÃO INFORMADO,NÃO TEM DEFICIÊNCIA,NÃO POSSUI DOENÇA RARA,AC,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,BRASIL
17d12ad8-56c1-4584-bafe-d4f0ff29a013,ff5b0fb0-d537-4829-8086-6efe5ddc3f39,OUTROS,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,AC,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,BRASIL
1067d75c-5488-463a-9e08-f9d389b111a9,852363f5-6747-424d-a51a-ca8b0aa556fd,NÃO INFORMADO,FEMININO,NÃO INFORMADO,NÃO INFORMADO,NÃO TEM DEFICIÊNCIA,NÃO POSSUI DOENÇA RARA,AC,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,BRASIL
91c6294b-4277-4aa2-b81b-ca45c1380bfd,8a9b6692-8089-4b29-bc7a-b61ad9674db1,PAI/MÃE,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO POSSUI DOENÇA RARA,AC,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,BRASIL
7716a9b3-8aff-4aeb-9337-554665ea9281,d411299c-250c-4598-ba11-0e7bd113b527,PAI/MÃE,MASCULINO,NÃO INFORMADO,NÃO INFORMADO,NÃO TEM DEFICIÊNCIA,NÃO POSSUI DOENÇA RARA,AC,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,BRASIL
f53628d4-8d4d-48d6-8867-682930e3a822,c2867372-f8a1-422f-9fa0-93a8d5a394a1,DESCONHECIDO(A),NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,AC,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,POVOS E COMUNIDADES TRADICIONAIS,NÃO INFORMADO,BRASIL
05af693e-f203-427a-b9f7-4399d2234815,0cac7072-f96b-4d59-91c4-840648819631,NÃO INFORMADO,FEMININO,NÃO INFORMADO,NÃO INFORMADO,NÃO TEM DEFICIÊNCIA,NÃO POSSUI DOENÇA RARA,AC,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,BRASIL
15054402-d38c-4b0b-857d-9d090b579804,57a21781-502a-4e4c-aef4-446851e0f710,OUTROS,FEMININO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO POSSUI DOENÇA RARA,AC,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,BRASIL
9dd351fb-b804-48ae-9acb-5f1c7b058765,6590c9a0-81de-4d68-b76c-e0388ff488d9,PAI/MÃE,MASCULINO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO POSSUI DOENÇA RARA,AC,NÃO INFORMADO,NÃO INFORMADO,PARDA,NÃO INFORMADO,ATÉ 1 SALÁRIO MÍNIMO,BRASIL
68ce61fe-3fba-4532-84f7-26d7ca52445b,7d911003-9371-4cc3-9b7f-29bf713be64e,OUTROS,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,AC,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,BRASIL
34736512-3909-448e-a8cf-5ef89aefa12d,7951045d-fefc-4542-aabe-f16fd93b7c65,OUTROS,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,AC,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,BRASIL
09c7ac73-008c-4b4c-910b-70ddf6cfe3fb,e60cb600-7cc2-4e54-b959-69a2fa0ccbfb,ALUNO(A),MASCULINO,NÃO INFORMADO,VIDA INTRAUTERINA,AUDITIVA/SURDEZ,NÃO POSSUI DOENÇA RARA,AC,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,BRASIL
f70ccc26-e3af-49ab-a36a-9b8b122a84aa,a678136a-751b-491f-bf98-38517e9f460b,PAI/MÃE,MASCULINO,NÃO INFORMADO,0 a 9 ANOS,NÃO INFORMADO,NÃO POSSUI DOENÇA RARA,AL,NÃO INFORMADO,NÃO INFORMADO,PARDA,NÃO INFORMADO,NÃO INFORMADO,BRASIL
c3fbcb42-37f6-4ff5-a2e6-3b456b1fd7ff,ebf121fc-b461-48a4-9104-77323dd07f8b,OUTROS,MASCULINO,NÃO INFORMADO,0 a 9 ANOS,NÃO INFORMADO,NÃO POSSUI DOENÇA RARA,AL,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,BRASIL
cd3450a0-5683-4974-9931-fe93650ac20e,45563743-6c05-4c28-9288-115e258d61a1,PAI/MÃE,MASCULINO,NÃO INFORMADO,0 a 9 ANOS,NÃO INFORMADO,NÃO POSSUI DOENÇA RARA,AL,NÃO INFORMADO,NÃO INFORMADO,BRANCA,NÃO INFORMADO,NÃO INFORMADO,BRASIL
8ea83581-8dfb-4d1e-b2f3-879059aa6156,c1095910-022f-4055-9bde-38181659e20f,PAI/MÃE,MASCULINO,NÃO INFORMADO,0 a 9 ANOS,NÃO INFORMADO,NÃO POSSUI DOENÇA RARA,AL,NÃO INFORMADO,NÃO INFORMADO,BRANCA,NÃO INFORMADO,NÃO INFORMADO,BRASIL
d3cdc49f-8ec8-449e-91f8-c9dd89f69bb1,5a018a34-80f6-45e7-9915-a7228196ab8a,PAI/MÃE,MASCULINO,NÃO INFORMADO,0 a 9 ANOS,NÃO INFORMADO,NÃO POSSUI DOENÇA RARA,AL,NÃO INFORMADO,ANALFABETO(A),PRETA,NÃO INFORMADO,NÃO INFORMADO,BRASIL
18d0d4f2-217e-4221-bc30-510f9c49fce7,2e057d4e-7e5e-4382-86fc-7636e581252c,PAI/MÃE,MASCULINO,NÃO INFORMADO,0 a 9 ANOS,NÃO INFORMADO,NÃO POSSUI DOENÇA RARA,AL,ESTUDANTE,NÃO INFORMADO,BRANCA,NÃO INFORMADO,ATÉ 1 SALÁRIO MÍNIMO,BRASIL
33321680-a1ab-4541-aea1-b931b871236d,f77835ee-7b41-4856-a8de-4b304eb89dad,PAI/MÃE,FEMININO,NÃO INFORMADO,0 a 9 ANOS,NÃO INFORMADO,NÃO POSSUI DOENÇA RARA,AL,NÃO INFORMADO,NÃO INFORMADO,BRANCA,NÃO INFORMADO,NÃO INFORMADO,BRASIL
f4dc938d-43f5-4e3f-b558-64fd0dc96641,d8c7e72b-57f2-4f04-9d4e-00aaa25e1420,PAI/MÃE,FEMININO,NÃO INFORMADO,0 a 9 ANOS,NÃO INFORMADO,NÃO POSSUI DOENÇA RARA,AL,NÃO INFORMADO,NÃO INFORMADO,BRANCA,NÃO INFORMADO,NÃO INFORMADO,BRASIL
fc0fb753-7bc2-418f-aee7-f698eeaee338,890d1b32-bb6c-4c33-a332-7cbcfa38ea1a,PAI/MÃE,MASCULINO,NÃO INFORMADO,0 a 9 ANOS,NÃO INFORMADO,NÃO POSSUI DOENÇA RARA,AL,NÃO INFORMADO,FUNDAMENTAL INCOMPLETO,PARDA,NÃO INFORMADO,NÃO INFORMADO,BRASIL
