sk_Suspeito,Id_suspeito,NaturezaJuridicadoSuspeito,Sexodosuspeito,Orientacaosexualdosuspeito,Faixaetariadosuspeito,Deficienciadosuspeito,Doencararadosuspeito,Suspeitopreso,Pais_do_suspeito,UFdosuspeito,Profissaodosuspeito,Graudeinstrucaodosuspeito,RacaCordosuspeito,SuspeitoEtnia,Faixaderendadosuspeito,VinculoOrgaoPJdosuspeito,sl_suspeito_ramo
55924cfa-0a23-4747-bbfb-9c8db13dfe27,a1295ca8-e3c1-437f-b613-64ff52b4a0f5,PESSOA FÍSICA,MASCULINO,NÃO INFORMADO,50 a 59 ANOS,NÃO TEM DEFICIÊNCIA,NÃO POSSUI DOENÇA RARA,FLAGRANTE,BRASIL,AC,NÃO INFORMADO,NÃO INFORMADO,PARDA,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO
e519bf7d-d975-4c35-b3b9-c702af64be91,819b07e1-e4af-4db7-92af-89747192d214,PESSOA FÍSICA,NÃO INFORMADO,NÃO INFORMADO,50 a 59 ANOS,NÃO INFORMADO,NÃO POSSUI DOENÇA RARA,NÃO INFORMADO,BRASIL,AC,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO
8f7ca1fa-78d4-428a-8969-183684f257f8,d7a8e2c2-7b77-4e11-ae62-b25a29ed19ec,PESSOA FÍSICA,FEMININO,NÃO INFORMADO,50 a 59 ANOS,NÃO INFORMADO,NÃO POSSUI DOENÇA RARA,NÃO INFORMADO,BRASIL,AC,NÃO INFORMADO,ENSINO MÉDIO COMPLETO,PARDA,NÃO INFORMADO,ATÉ 1 SALÁRIO MÍNIMO,NÃO INFORMADO,NÃO INFORMADO
3132806e-e7be-4a20-9cc8-320c43f126af,44d8d2e1-d615-412d-970b-65b6d0ba2e23,PESSOA FÍSICA,MASCULINO,NÃO INFORMADO,50 a 59 ANOS,NÃO INFORMADO,NÃO POSSUI DOENÇA RARA,NÃO,BRASIL,AC,NÃO INFORMADO,FUNDAMENTAL INCOMPLETO,BRANCA,NÃO INFORMADO,ATÉ 1 SALÁRIO MÍNIMO,NÃO INFORMADO,NÃO INFORMADO
bf767e44-7c3c-46e9-ba6f-ad0764d6573d,761c95e7-df5d-41d8-aadd-aa3a100772bc,PESSOA FÍSICA,MASCULINO,NÃO INFORMADO,50 a 59 ANOS,NÃO INFORMADO,NÃO POSSUI DOENÇA RARA,NÃO INFORMADO,BRASIL,AC,"PEDREIRO, SERVENTE DE OBRAS, PINTOR DE OBRAS, ELETRICISTA OU PROFISSIONAL DA CONSTRUÇÃO CIVIL",NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO
416a7bd6-dc43-4430-be43-905fa0b2d50e,60b41257-cf3e-4760-9c6d-9a3486365631,PESSOA FÍSICA,MASCULINO,NÃO INFORMADO,50 a 59 ANOS,NÃO INFORMADO,NÃO POSSUI DOENÇA RARA,NÃO INFORMADO,BRASIL,AC,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO
c36c1a37-acd2-4437-bd7f-a6e8bcc796b4,08dd2c22-5399-443f-9675-0bc055f8d8bb,PESSOA FÍSICA,MASCULINO,NÃO INFORMADO,50 a 59 ANOS,NÃO INFORMADO,NÃO POSSUI DOENÇA RARA,NÃO INFORMADO,BRASIL,AC,"PEDREIRO, SERVENTE DE OBRAS, PINTOR DE OBRAS, ELETRICISTA OU PROFISSIONAL DA CONSTRUÇÃO CIVIL",NÃO INFORMADO,BRANCA,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO
fd42b316-e312-41e8-a7b9-2cb580a77c28,1ce563da-10d4-4601-b962-7413da138f53,PESSOA FÍSICA,MASCULINO,NÃO INFORMADO,50 a 59 ANOS,NÃO INFORMADO,NÃO POSSUI DOENÇA RARA,NÃO,BRASIL,AC,OUTROS PROFISSIONAIS LIBERAIS,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO
4213c876-91ef-49cd-a90b-b39e92daa7dd,342d73fd-78af-4b00-9947-5473e0973708,PESSOA FÍSICA,FEMININO,NÃO INFORMADO,50 a 59 ANOS,NÃO INFORMADO,NÃO POSSUI DOENÇA RARA,NÃO,BRASIL,AC,NÃO INFORMADO,NÃO INFORMADO,PRETA,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO
79011f8c-b1a2-43a6-8829-4a36cb15c93c,fc1ed96b-9f28-4389-aa92-7e1dbc3c823a,PESSOA FÍSICA,FEMININO,NÃO INFORMADO,50 a 59 ANOS,NÃO INFORMADO,NÃO POSSUI DOENÇA RARA,NÃO,BRASIL,AC,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO
0efb3dc6-3157-48bf-adea-d6682f153829,d6c75448-b8d8-4b32-a709-40f427859f91,PESSOA FÍSICA,MASCULINO,NÃO INFORMADO,50 a 59 ANOS,NÃO INFORMADO,NÃO POSSUI DOENÇA RARA,NÃO INFORMADO,BRASIL,AC,NÃO SABE INFORMAR,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO
f7885a49-53e9-455e-a47a-b4289c737e39,b2c9ec0c-d6b4-45c5-a36d-770f00fc39f2,PESSOA FÍSICA,MASCULINO,NÃO INFORMADO,50 a 59 ANOS,NÃO INFORMADO,NÃO POSSUI DOENÇA RARA,NÃO INFORMADO,BRASIL,AC,PINTOR A PINCEL E ROLO (EXCETO OBRAS E ESTRUTURAS METÁLICAS),ANALFABETO(A),PARDA,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO
defa5b56-674b-421c-8085-164c747825a9,8e0446db-3270-44eb-bacf-f8e5075e9755,PESSOA FÍSICA,MASCULINO,NÃO INFORMADO,50 a 59 ANOS,NÃO INFORMADO,NÃO POSSUI DOENÇA RARA,NÃO,BRASIL,AC,NÃO INFORMADO,ENSINO MÉDIO COMPLETO,BRANCA,NÃO INFORMADO,MAIS DE 5 A 15 SALÁRIOS MÍNIMOS,NÃO INFORMADO,NÃO INFORMADO
61f10b2d-5396-47dc-94c9-b2c7ee7d4043,78570200-1e1a-4ccf-8b01-5e2c32e827bb,PESSOA FÍSICA,FEMININO,NÃO INFORMADO,50 a 59 ANOS,NÃO TEM DEFICIÊNCIA,NÃO POSSUI DOENÇA RARA,NÃO INFORMADO,BRASIL,AC,NÃO SABE INFORMAR,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO
3479067d-30ec-4c15-9a26-dc60ef724431,a7b0450d-70bd-417b-a6d2-7e90a89b5b54,PESSOA FÍSICA,MASCULINO,NÃO INFORMADO,50 a 59 ANOS,NÃO INFORMADO,NÃO POSSUI DOENÇA RARA,NÃO,BRASIL,AC,MOTORISTA DE ÔNIBUS URBANO,NÃO INFORMADO,PARDA,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO
4cadd4b7-de86-4cf8-b49b-a74dc20c92d5,1bb1d59d-5f2d-49af-a96c-1d8d185161d4,PESSOA FÍSICA,MASCULINO,NÃO INFORMADO,50 a 59 ANOS,NÃO INFORMADO,NÃO POSSUI DOENÇA RARA,NÃO,BRASIL,AC,PEDREIRO,NÃO INFORMADO,PARDA,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO
89186d49-0205-49f6-975a-1f73d4135ccd,323c46f7-84f9-456f-a335-acdc4e994c90,PESSOA FÍSICA,FEMININO,NÃO INFORMADO,50 a 59 ANOS,NÃO TEM DEFICIÊNCIA,NÃO POSSUI DOENÇA RARA,NÃO,BRASIL,AC,OUTROS NÃO LISTADOS,NÃO INFORMADO,PARDA,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO
cb6e12ee-0e46-4c56-96d7-f22307d60eac,0baa6dec-f743-4339-8730-eb5b5faf442d,PESSOA FÍSICA,MASCULINO,NÃO INFORMADO,50 a 59 ANOS,NÃO INFORMADO,NÃO POSSUI DOENÇA RARA,NÃO,BRASIL,AC,OUTROS NÃO LISTADOS,NÃO INFORMADO,PARDA,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO
a152ce29-5660-434d-ad4f-83121aa0c692,7ed24bb2-e9d6-4b80-b19c-0d8d07b4b1fb,PESSOA FÍSICA,MASCULINO,NÃO INFORMADO,50 a 59 ANOS,NÃO INFORMADO,NÃO POSSUI DOENÇA RARA,NÃO,BRASIL,AC,NÃO INFORMADO,NÃO INFORMADO,PARDA,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO
62085246-b320-4590-8dc4-bc890b69304b,8faba84d-3e64-40e1-be43-86ca0b7ec45f,PESSOA FÍSICA,FEMININO,NÃO INFORMADO,50 a 59 ANOS,NÃO INFORMADO,NÃO POSSUI DOENÇA RARA,NÃO INFORMADO,BRASIL,AC,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO
a5cd4c3a-923b-4b61-86ac-f4f3bf9b85ce,8494d65d-b968-4689-b62a-9ac167807a2e,PESSOA FÍSICA,MASCULINO,NÃO INFORMADO,50 a 59 ANOS,NÃO INFORMADO,NÃO POSSUI DOENÇA RARA,NÃO INFORMADO,BRASIL,AC,NÃO INFORMADO,ENSINO MÉDIO COMPLETO,PARDA,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO
64c3d741-c4eb-42e7-8afd-20df710cb2f3,78c3a445-6215-4bdd-baae-7e17c656bec0,PESSOA FÍSICA,MASCULINO,NÃO INFORMADO,50 a 59 ANOS,NÃO INFORMADO,NÃO POSSUI DOENÇA RARA,NÃO INFORMADO,BRASIL,AC,"MOTORISTA PROFISSIONAL (ÔNIBUS, TÁXI, CAMINHÃO, MOTOTÁXI, OUTROS)",NÃO INFORMADO,PARDA,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO
739ff902-6238-4a81-a68e-261b22da0a5e,85f00e46-79f9-45ed-aaa7-6e6fbfa7d9d4,PESSOA FÍSICA,MASCULINO,NÃO INFORMADO,50 a 59 ANOS,NÃO INFORMADO,NÃO POSSUI DOENÇA RARA,NÃO INFORMADO,BRASIL,AC,"PEDREIRO, SERVENTE DE OBRAS, PINTOR DE OBRAS, ELETRICISTA OU PROFISSIONAL DA CONSTRUÇÃO CIVIL",NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO
866e663c-cc41-4140-a99b-3d173672cc56,a98884cb-9e89-4b99-b83d-526b75812b62,PESSOA FÍSICA,MASCULINO,NÃO INFORMADO,50 a 59 ANOS,NÃO TEM DEFICIÊNCIA,NÃO POSSUI DOENÇA RARA,NÃO INFORMADO,BRASIL,AC,NÃO INFORMADO,FUNDAMENTAL INCOMPLETO,BRANCA,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO
d4487195-1ec9-4283-9d09-0507733e9a37,4813f03b-3b31-4faf-b338-78cefc49d220,NÃO INFORMADO,MASCULINO,NÃO INFORMADO,50 a 59 ANOS,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,AC,NÃO INFORMADO,ANALFABETO(A),PARDA,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO
7a69298c-60aa-44b1-b833-d328bf3628c4,f9732f3b-cdb8-4ef1-b06f-ee53c978e15f,PESSOA FÍSICA,MASCULINO,NÃO INFORMADO,50 a 59 ANOS,NÃO INFORMADO,NÃO POSSUI DOENÇA RARA,NÃO,BRASIL,AC,BANCÁRIO/PROFISSIONAIS DE INSTITUIÇÕES FINANCEIRAS OU ASSEMELHADAS,NÃO INFORMADO,PARDA,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO
67ab5ade-08e9-4d98-98d5-9cf54b465fe0,e84963bf-314b-4492-81e9-65924ec34d85,PESSOA FÍSICA,MASCULINO,NÃO INFORMADO,50 a 59 ANOS,NÃO INFORMADO,NÃO POSSUI DOENÇA RARA,NÃO INFORMADO,BRASIL,AC,MOTORISTA DE CAMINHÃO (ROTAS REGIONAIS E INTERNACIONAIS),ENSINO MÉDIO COMPLETO,PARDA,NÃO INFORMADO,ATÉ 1 SALÁRIO MÍNIMO,NÃO INFORMADO,NÃO INFORMADO
e09df5af-6a29-43af-8921-5c9c30d77c49,e3a76c13-11a5-4200-b262-0aa869056115,PESSOA FÍSICA,MASCULINO,NÃO INFORMADO,50 a 59 ANOS,NÃO INFORMADO,NÃO POSSUI DOENÇA RARA,NÃO INFORMADO,BRASIL,AC,NÃO INFORMADO,ENSINO MÉDIO COMPLETO,PARDA,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO
a31bf859-95c5-434e-9be7-8e59871654dc,2ab8c9c8-9c0a-4fe3-908b-b3cac5a52ad0,PESSOA FÍSICA,NÃO INFORMADO,NÃO INFORMADO,60 a 69 ANOS,NÃO INFORMADO,NÃO POSSUI DOENÇA RARA,NÃO INFORMADO,BRASIL,AC,"OUTRO PROFISSIONAL DA ÁREA DE SAÚDE (FISIOTERAPEUTA, PSICÓLOGO, NUTRICIONISTA, DENTISTA, FARMACÊUTICO, BIOMÉDICO, EDUCADOR FÍSICO ETC)",NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO
d35533ed-cf06-470b-aef7-15538f462340,e312b888-972b-4c17-bbe4-e25d63d4f15c,PESSOA FÍSICA,FEMININO,NÃO INFORMADO,60 a 69 ANOS,NÃO INFORMADO,NÃO POSSUI DOENÇA RARA,NÃO INFORMADO,BRASIL,AC,NÃO INFORMADO,NÃO INFORMADO,PARDA,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO
95962de5-f3ce-49fc-9338-a0d87e7e7380,cbca2f12-a2d6-4abb-9104-0f6a462fd8d5,PESSOA FÍSICA,MASCULINO,NÃO INFORMADO,60 a 69 ANOS,NÃO INFORMADO,NÃO POSSUI DOENÇA RARA,NÃO INFORMADO,BRASIL,AC,NÃO INFORMADO,NÃO INFORMADO,PARDA,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO
297e640b-0037-4c00-9d6d-394f1db32f93,da6559c6-6c92-456e-9caf-187c9bec104b,PESSOA FÍSICA,FEMININO,NÃO INFORMADO,60 a 69 ANOS,NÃO INFORMADO,NÃO POSSUI DOENÇA RARA,NÃO,BRASIL,AC,NÃO INFORMADO,NÃO INFORMADO,PARDA,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO
b2c436e9-56c6-4662-bec7-050c53dc9fce,6913ce76-7099-43ea-90d3-78e98dc0ddb7,PESSOA FÍSICA,MASCULINO,NÃO INFORMADO,60 a 69 ANOS,NÃO INFORMADO,NÃO POSSUI DOENÇA RARA,NÃO,BRASIL,AC,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO
6af3eb11-d380-4c67-ad24-c8cb07e7fbde,7a80e87a-5f85-4aba-89c5-c3b447168d3e,PESSOA FÍSICA,FEMININO,NÃO INFORMADO,60 a 69 ANOS,NÃO INFORMADO,NÃO POSSUI DOENÇA RARA,NÃO,BRASIL,AC,NÃO INFORMADO,NÃO INFORMADO,PARDA,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO
d0d26c99-ba65-4819-9bcc-e4d35cd7fed0,0de33a79-eebe-4d9e-b3f5-1caf07f8a5a9,PESSOA FÍSICA,MASCULINO,NÃO INFORMADO,60 a 69 ANOS,NÃO TEM DEFICIÊNCIA,NÃO POSSUI DOENÇA RARA,NÃO,BRASIL,AC,CARPINTEIRO,FUNDAMENTAL COMPLETO,PARDA,NÃO INFORMADO,ATÉ 1 SALÁRIO MÍNIMO,NÃO INFORMADO,NÃO INFORMADO
6ebd9d91-e6fc-40f7-9dfe-dcea3de00b39,f543dd5c-77f8-4dc5-bc87-10964dc43e5c,PESSOA FÍSICA,FEMININO,NÃO INFORMADO,60 a 69 ANOS,NÃO INFORMADO,NÃO POSSUI DOENÇA RARA,NÃO,BRASIL,AC,NÃO INFORMADO,NÃO INFORMADO,PARDA,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO
35956e88-c2b7-49ea-8225-ba455fa13242,cab6a1bf-7231-4e66-9edf-7e90c278d55a,PESSOA FÍSICA,MASCULINO,NÃO INFORMADO,60 a 69 ANOS,NÃO INFORMADO,NÃO POSSUI DOENÇA RARA,NÃO,BRASIL,AC,NÃO SABE INFORMAR,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO
17e59b8e-c310-4a4a-8ff6-6eae578e0af6,0a338213-3343-42f4-a597-0d4e2b8fd0cd,PESSOA FÍSICA,MASCULINO,NÃO INFORMADO,60 a 69 ANOS,NÃO INFORMADO,NÃO POSSUI DOENÇA RARA,NÃO,BRASIL,AC,OUTROS NÃO LISTADOS,NÃO INFORMADO,BRANCA,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO
bb06b765-65c1-45d8-ad3b-8c7be18781e1,49e2f5ba-2dce-4d97-a375-d49d9cf95f92,PESSOA FÍSICA,FEMININO,NÃO INFORMADO,60 a 69 ANOS,NÃO INFORMADO,NÃO POSSUI DOENÇA RARA,NÃO INFORMADO,BRASIL,AC,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO
d5ffc9c2-9a9f-4ad3-a77d-62478bc8bf48,ef48b150-b5b5-45ee-af4d-fc6d9e75d126,PESSOA FÍSICA,MASCULINO,NÃO INFORMADO,60 a 69 ANOS,NÃO INFORMADO,NÃO POSSUI DOENÇA RARA,PENA,BRASIL,AC,NÃO INFORMADO,ENSINO MÉDIO COMPLETO,BRANCA,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO
a8eab315-4f97-4336-a454-648b1908faea,2566714d-3280-4684-86b0-574420a9026c,PESSOA FÍSICA,MASCULINO,NÃO INFORMADO,60 a 69 ANOS,NÃO TEM DEFICIÊNCIA,NÃO POSSUI DOENÇA RARA,NÃO,BRASIL,AC,NÃO INFORMADO,NÃO INFORMADO,PARDA,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO
755021e3-be40-4919-9346-698e2417d364,b83ccf2f-dffc-451b-b52a-4cca144bacc8,PESSOA FÍSICA,FEMININO,NÃO INFORMADO,70 a 79 ANOS,NÃO INFORMADO,NÃO POSSUI DOENÇA RARA,NÃO,BRASIL,AC,"OUTRO PROFISSIONAL DA ÁREA DE SAÚDE (FISIOTERAPEUTA, PSICÓLOGO, NUTRICIONISTA, DENTISTA, FARMACÊUTICO, BIOMÉDICO, EDUCADOR FÍSICO ETC)",NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO
742fc4b3-91b2-4b14-8224-6f630811d463,ee1c4a2b-aca1-4b6e-a411-a62bfed12f42,PESSOA FÍSICA,FEMININO,NÃO INFORMADO,70 a 79 ANOS,NÃO TEM DEFICIÊNCIA,NÃO POSSUI DOENÇA RARA,NÃO INFORMADO,BRASIL,AC,NÃO INFORMADO,NÃO INFORMADO,PARDA,NÃO INFORMADO,MAIS DE 1 A 2 SALÁRIOS MÍNIMOS,NÃO INFORMADO,NÃO INFORMADO
550c63af-1424-4dfa-964a-e4fc5e0da50a,c58ba654-c9ba-4d3d-866b-64a0874f1d4c,PESSOA FÍSICA,FEMININO,NÃO INFORMADO,70 a 79 ANOS,NÃO INFORMADO,NÃO POSSUI DOENÇA RARA,NÃO INFORMADO,BRASIL,AC,OUTROS NÃO LISTADOS,NÃO INFORMADO,PRETA,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO
e2c1c60a-befd-4914-b8a8-fa720db7ecb0,41a5636a-cded-4f1d-b304-4ab931d48ea3,PESSOA FÍSICA,FEMININO,NÃO INFORMADO,80 a 89 ANOS,NÃO INFORMADO,NÃO POSSUI DOENÇA RARA,NÃO,BRASIL,AC,OUTROS NÃO LISTADOS,NÃO INFORMADO,PARDA,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO
133a91a3-cd65-4939-8e2e-f6a3642a9775,910a6a98-3a34-4e5a-ab4b-f79cb993cbd9,PESSOA FÍSICA,NÃO INFORMADO,NÃO INFORMADO,80 a 89 ANOS,NÃO INFORMADO,NÃO POSSUI DOENÇA RARA,NÃO,BRASIL,AC,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO
11419a56-aab2-4a44-9cc2-53b7a5e475fd,dca41b70-f33f-459e-a00f-2cfc85708882,COMUNIDADE/FAMÍLIA,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,BRASIL,AC,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO
36e7485b-5000-4c44-9280-5d18a61a590d,fb7ac396-6f4d-4724-a1a7-f16099780dd8,PESSOA FÍSICA,FEMININO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO POSSUI DOENÇA RARA,NÃO,BRASIL,AC,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO
b87cb95c-ff63-4aee-99e1-94cb784f03f9,357493e5-6439-4d16-8926-391f271efc2a,PESSOA FÍSICA,MASCULINO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO POSSUI DOENÇA RARA,PENA (RECLUSÃO),BRASIL,AC,OUTROS NÃO LISTADOS,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO
4733d310-c2cc-49db-8225-84355af2b6ca,b88726fc-5a0a-46d2-8abf-c93058354839,PESSOA FÍSICA,FEMININO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO POSSUI DOENÇA RARA,NÃO INFORMADO,BRASIL,AC,OUTROS NÃO LISTADOS,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO
1f96d47c-a3c0-4b3f-80b6-c01b53dd7f14,ad26f0cf-c589-4bb9-ba76-3ac47431ff4d,PESSOA FÍSICA,MASCULINO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO POSSUI DOENÇA RARA,NÃO INFORMADO,BRASIL,AC,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO
5c70c4a4-9527-408c-9b14-d9b761ec80c5,df1b8950-8981-4771-b98e-7de570899a69,PESSOA FÍSICA,MASCULINO,NÃO INFORMADO,NÃO INFORMADO,NÃO TEM DEFICIÊNCIA,NÃO POSSUI DOENÇA RARA,NÃO INFORMADO,BRASIL,AC,NÃO INFORMADO,NÃO INFORMADO,PRETA,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO
ae8bc16a-267c-4f60-b133-4cd83f4db283,851d93b4-106b-4347-9970-2d2a910e27f3,COMUNIDADE/FAMÍLIA,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,BRASIL,AC,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO
b59e3945-88d4-4d15-bc90-05c65e4c75c5,66866cf0-7429-4655-8514-ddbd7d8ed82f,PESSOA JURÍDICA DE DIREITO PRIVADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,BRASIL,AC,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,"ATIVIDADES FINANCEIRAS, DE SEGUROS E SERVIÇOS RELACIONADOS"
346fda93-5a9e-4689-9fa0-4e85bd404cf4,c4fa04b3-967c-42ec-b4e2-3ff4e6e50def,ÓRGÃO PÚBLICO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,BRASIL,AC,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,PODER EXECUTIVO EM GERAL ? ESTADUAL/DISTRITO FEDERAL
ea93d7f8-370e-4403-9a47-d71a52b91917,bbcb0546-adfd-43ba-9101-be41ce257411,COMUNIDADE/FAMÍLIA,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,BRASIL,AC,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO
fe3cc6bb-6db1-4394-87e2-3368f83ec610,70928781-83ce-4b8e-8b4f-95608fc1b6ec,PESSOA FÍSICA,MASCULINO,NÃO INFORMADO,NÃO INFORMADO,NÃO TEM DEFICIÊNCIA,NÃO POSSUI DOENÇA RARA,PENA,BRASIL,AC,NÃO INFORMADO,NÃO INFORMADO,PARDA,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO
6c0162c5-f82b-481f-8df9-4a49bb0649f2,26ae4c34-3422-4a23-9c45-d816bf377153,COMUNIDADE/FAMÍLIA,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,BRASIL,AC,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO
8496f580-5a4d-43eb-ba89-73a005b04eb7,9facc6aa-7f95-40a2-b573-72728fe5e26a,COMUNIDADE/FAMÍLIA,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,BRASIL,AC,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO,NÃO INFORMADO
